,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
127,2022-05-11,125.8406362069703,114.09780577927282,139.70959863778944,125.8406362069703,125.8406362069703,0.9587175802100593,0.9587175802100593,0.9587175802100593,0.9587175802100593,0.9587175802100593,0.9587175802100593,0.0,0.0,0.0,126.79935378718037
128,2022-05-12,125.36403914716941,113.21999976090441,137.9748068534548,125.36403914716941,125.36403914716941,0.4493299996113337,0.4493299996113337,0.4493299996113337,0.4493299996113337,0.4493299996113337,0.4493299996113337,0.0,0.0,0.0,125.81336914678074
129,2022-05-13,124.88744208736853,112.7348162581449,138.23218178431003,124.88744208736853,124.88744208736853,-0.1733793120309334,-0.1733793120309334,-0.1733793120309334,-0.1733793120309334,-0.1733793120309334,-0.1733793120309334,0.0,0.0,0.0,124.7140627753376
130,2022-05-16,123.45765090796588,111.87751035189234,136.775886410153,123.45765090796588,123.45765090796588,1.3783524277260766,1.3783524277260766,1.3783524277260766,1.3783524277260766,1.3783524277260766,1.3783524277260766,0.0,0.0,0.0,124.83600333569196
131,2022-05-17,122.98105384816499,111.525933843193,136.13919210486475,122.98105384816499,122.98105384816499,0.8376998269518244,0.8376998269518244,0.8376998269518244,0.8376998269518244,0.8376998269518244,0.8376998269518244,0.0,0.0,0.0,123.81875367511681
132,2022-05-18,122.5044567883641,110.86618141593677,135.61974383654484,122.5044567883641,122.5044567883641,0.9587175802127803,0.9587175802127803,0.9587175802127803,0.9587175802127803,0.9587175802127803,0.9587175802127803,0.0,0.0,0.0,123.46317436857687
133,2022-05-19,122.02785972856321,110.8984177007134,134.94576517838047,122.02785972856321,122.02785972856321,0.449329999612076,0.449329999612076,0.449329999612076,0.449329999612076,0.449329999612076,0.449329999612076,0.0,0.0,0.0,122.47718972817529
134,2022-05-20,121.55126266876233,109.3349250015383,134.0383439564461,121.55126266876233,121.55126266876233,-0.17337931202952328,-0.17337931202952328,-0.17337931202952328,-0.17337931202952328,-0.17337931202952328,-0.17337931202952328,0.0,0.0,0.0,121.37788335673281
135,2022-05-23,120.12147148935966,108.76850723596439,133.421203363906,120.12147148935966,120.12147148935966,1.3783524277198653,1.3783524277198653,1.3783524277198653,1.3783524277198653,1.3783524277198653,1.3783524277198653,0.0,0.0,0.0,121.49982391707952
136,2022-05-24,119.8297055791396,107.24422181887185,134.27916170351267,119.8297055791396,119.8297055791396,0.8376998269522632,0.8376998269522632,0.8376998269522632,0.8376998269522632,0.8376998269522632,0.8376998269522632,0.0,0.0,0.0,120.66740540609186
137,2022-05-25,119.53793966891952,107.9065730083385,133.66227789524174,119.53793966891952,119.53793966891952,0.9587175802120546,0.9587175802120546,0.9587175802120546,0.9587175802120546,0.9587175802120546,0.9587175802120546,0.0,0.0,0.0,120.49665724913157
138,2022-05-26,119.24617375869944,107.47292470193408,132.40999218598625,119.24617375869944,119.24617375869944,0.4493299996126736,0.4493299996126736,0.4493299996126736,0.4493299996126736,0.4493299996126736,0.4493299996126736,0.0,0.0,0.0,119.69550375831211
139,2022-05-27,118.95440784847938,106.69332278624381,131.46171800229385,118.95440784847938,118.95440784847938,-0.17337931203161006,-0.17337931203161006,-0.17337931203161006,-0.17337931203161006,-0.17337931203161006,-0.17337931203161006,0.0,0.0,0.0,118.78102853644776
140,2022-05-31,117.78734420759903,106.1265027031649,131.67625112223115,117.78734420759903,117.78734420759903,0.8376998269511672,0.8376998269511672,0.8376998269511672,0.8376998269511672,0.8376998269511672,0.8376998269511672,0.0,0.0,0.0,118.6250440345502
141,2022-06-01,117.49557829737896,106.34812172439635,130.931610679331,117.49557829737896,117.49557829737896,0.9587175802135002,0.9587175802135002,0.9587175802135002,0.9587175802135002,0.9587175802135002,0.9587175802135002,0.0,0.0,0.0,118.45429587759246
142,2022-06-02,117.20381238715888,105.7440297930648,130.6500119938766,117.20381238715888,117.20381238715888,0.449329999613416,0.449329999613416,0.449329999613416,0.449329999613416,0.449329999613416,0.449329999613416,0.0,0.0,0.0,117.65314238677229
143,2022-06-03,116.91204647693878,103.72011715675997,129.48511372050956,116.91204647693878,116.91204647693878,-0.17337931202309156,-0.17337931202309156,-0.17337931202309156,-0.17337931202309156,-0.17337931202309156,-0.17337931202309156,0.0,0.0,0.0,116.7386671649157
144,2022-06-06,116.72978147440388,106.2302116235013,132.12077058571487,116.72978147440388,116.72978147440388,1.37835242772271,1.37835242772271,1.37835242772271,1.37835242772271,1.37835242772271,1.37835242772271,0.0,0.0,0.0,118.10813390212658
145,2022-06-07,116.66902647355893,104.50080648721044,129.48759984454378,116.66902647355893,116.66902647355893,0.8376998269508387,0.8376998269508387,0.8376998269508387,0.8376998269508387,0.8376998269508387,0.8376998269508387,0.0,0.0,0.0,117.50672630050977
146,2022-06-08,116.60827147271395,104.7179482735979,129.73934376198682,116.60827147271395,116.60827147271395,0.9587175802106026,0.9587175802106026,0.9587175802106026,0.9587175802106026,0.9587175802106026,0.9587175802106026,0.0,0.0,0.0,117.56698905292455
147,2022-06-09,116.54751647186899,104.86199687831204,129.37676907339807,116.54751647186899,116.54751647186899,0.4493299996110126,0.4493299996110126,0.4493299996110126,0.4493299996110126,0.4493299996110126,0.4493299996110126,0.0,0.0,0.0,116.99684647148
148,2022-06-10,116.48676147102401,104.41960689927191,128.49978429950062,116.48676147102401,116.48676147102401,-0.17337931202867501,-0.17337931202867501,-0.17337931202867501,-0.17337931202867501,-0.17337931202867501,-0.17337931202867501,0.0,0.0,0.0,116.31338215899534
149,2022-06-13,116.3044964684891,104.69046490584307,129.73714221287037,116.3044964684891,116.3044964684891,1.3783524277241326,1.3783524277241326,1.3783524277241326,1.3783524277241326,1.3783524277241326,1.3783524277241326,0.0,0.0,0.0,117.68284889621324
150,2022-06-14,116.24374146764416,104.29524346103554,129.12589621250814,116.24374146764416,116.24374146764416,0.8376998269532822,0.8376998269532822,0.8376998269532822,0.8376998269532822,0.8376998269532822,0.8376998269532822,0.0,0.0,0.0,117.08144129459744
151,2022-06-15,116.18298646679916,105.28687307616431,130.31703347433609,116.18298646679916,116.18298646679916,0.9587175802120483,0.9587175802120483,0.9587175802120483,0.9587175802120483,0.9587175802120483,0.9587175802120483,0.0,0.0,0.0,117.14170404701122
152,2022-06-16,116.35892161193715,103.6998869098065,129.7781166780235,116.35892161193715,116.35892161193715,0.4493299996149008,0.4493299996149008,0.4493299996149008,0.4493299996149008,0.4493299996149008,0.4493299996149008,0.0,0.0,0.0,116.80825161155205
153,2022-06-17,116.53485675707516,103.94857219955887,129.45563910322494,116.53485675707516,116.53485675707516,-0.1733793120272651,-0.1733793120272651,-0.1733793120272651,-0.1733793120272651,-0.1733793120272651,-0.1733793120272651,0.0,0.0,0.0,116.3614774450479
154,2022-06-21,117.23859733762717,105.17028280715604,131.04743389633927,117.23859733762717,117.23859733762717,0.8376998269529538,0.8376998269529538,0.8376998269529538,0.8376998269529538,0.8376998269529538,0.8376998269529538,0.0,0.0,0.0,118.07629716458013
155,2022-06-22,117.41453248276517,105.70240882661415,130.37986618384264,117.41453248276517,117.41453248276517,0.9587175802147696,0.9587175802147696,0.9587175802147696,0.9587175802147696,0.9587175802147696,0.9587175802147696,0.0,0.0,0.0,118.37325006297993
156,2022-06-23,117.59046762790318,104.78978674222299,130.81738032053704,117.59046762790318,117.59046762790318,0.44932999961249737,0.44932999961249737,0.44932999961249737,0.44932999961249737,0.44932999961249737,0.44932999961249737,0.0,0.0,0.0,118.03979762751568
157,2022-06-24,117.76640277304116,105.6884650769894,130.50633986961324,117.76640277304116,117.76640277304116,-0.17337931202935172,-0.17337931202935172,-0.17337931202935172,-0.17337931202935172,-0.17337931202935172,-0.17337931202935172,0.0,0.0,0.0,117.59302346101181
158,2022-06-27,118.29420820845517,107.21100456708103,132.47779486157322,118.29420820845517,118.29420820845517,1.3783524277269772,1.3783524277269772,1.3783524277269772,1.3783524277269772,1.3783524277269772,1.3783524277269772,0.0,0.0,0.0,119.67256063618215
159,2022-06-28,118.4701433535932,106.22764282043113,132.4171396979932,118.4701433535932,118.4701433535932,0.8376998269518573,0.8376998269518573,0.8376998269518573,0.8376998269518573,0.8376998269518573,0.8376998269518573,0.0,0.0,0.0,119.30784318054506
160,2022-06-29,118.65639818459117,107.5707584916218,132.86302492469812,118.65639818459117,118.65639818459117,0.9587175802118718,0.9587175802118718,0.9587175802118718,0.9587175802118718,0.9587175802118718,0.9587175802118718,0.0,0.0,0.0,119.61511576480304
161,2022-06-30,118.84265301558914,107.28225042624369,131.58630132557985,118.84265301558914,118.84265301558914,0.44932999961309494,0.44932999961309494,0.44932999961309494,0.44932999961309494,0.44932999961309494,0.44932999961309494,0.0,0.0,0.0,119.29198301520223
162,2022-07-01,119.0289078465871,105.97452678826973,132.11830219292918,119.0289078465871,119.0289078465871,-0.17337931203143847,-0.17337931203143847,-0.17337931203143847,-0.17337931203143847,-0.17337931203143847,-0.17337931203143847,0.0,0.0,0.0,118.85552853455566
163,2022-07-05,119.77392717057896,107.33558862665818,132.55010753760718,119.77392717057896,119.77392717057896,0.8376998269522965,0.8376998269522965,0.8376998269522965,0.8376998269522965,0.8376998269522965,0.8376998269522965,0.0,0.0,0.0,120.61162699753126
164,2022-07-06,119.96018200157692,108.89349956453886,134.68838240097904,119.96018200157692,119.96018200157692,0.9587175802133177,0.9587175802133177,0.9587175802133177,0.9587175802133177,0.9587175802133177,0.9587175802133177,0.0,0.0,0.0,120.91889958179024
165,2022-07-07,120.14643683257489,107.76671967187782,133.02629069625115,120.14643683257489,120.14643683257489,0.44932999961069164,0.44932999961069164,0.44932999961069164,0.44932999961069164,0.44932999961069164,0.44932999961069164,0.0,0.0,0.0,120.59576683218559
166,2022-07-08,120.33269166357286,107.36833061742051,132.06355589225774,120.33269166357286,120.33269166357286,-0.17337931203352505,-0.17337931203352505,-0.17337931203352505,-0.17337931203352505,-0.17337931203352505,-0.17337931203352505,0.0,0.0,0.0,120.15931235153933
167,2022-07-11,120.89145615656678,109.38462144314458,134.73459276102776,120.89145615656678,120.89145615656678,1.3783524277221886,1.3783524277221886,1.3783524277221886,1.3783524277221886,1.3783524277221886,1.3783524277221886,0.0,0.0,0.0,122.26980858428897
